,,release_date,movie,production_budget,domestic_gross,year,month,title_year,title,studio,primary_name,primary_title,genres,movie_id,return,percent_return,bucket,scaled_value,bucket_low,bucket_high,bucket_mean
LowProducer,5602,2014-06-13,The Signal,4000000,600896,2014,6,The Signal2014,,,Tyler Davidson,The Signal,"Drama,Mystery,Sci-Fi",tt2910814,-3399104,0.150224,0,0.7996393508314967,9000.0,5000000.0,5617186.473118279
LowProducer,5630,2014-04-18,13 Sins,4000000,9134,2014,4,13 Sins2014,13 Sins,RTWC,Kiki Miyake,13 Sins,"Horror,Thriller",tt2059171,-3990866,0.0022835,0,0.7996393508314967,9000.0,5000000.0,5617186.473118279
LowProducer,5632,2011-11-18,Another Happy Day,4000000,9120,2011,11,Another Happy Day2011,Another Happy Day,P4,Celine Rattray,Another Happy Day,"Comedy,Drama",tt1719071,-3990880,0.00228,0,0.7996393508314967,9000.0,5000000.0,5617186.473118279
LowProducer,5648,2010-11-05,Four Lions,3750000,310007,2010,11,Four Lions2010,Four Lions,Drft.,Derrin Schlesinger,Four Lions,"Comedy,Crime,Drama",tt1341167,-3439993,0.08266853333333334,0,0.7495491885393709,9000.0,5000000.0,5617186.473118279
LowProducer,5667,2018-02-02,Winchester,3500000,25091816,2018,2,Winchester2018,Winchester,LGF,Tim McGahan,Winchester,"Biography,Drama,Fantasy",tt1072748,21591816,7.169090285714286,0,0.699459026247245,9000.0,5000000.0,5617186.473118279
LowProducer,5671,2018-01-19,Forever My Girl,3500000,16376066,2018,1,Forever My Girl2018,,,Mickey Liddell,Forever My Girl,"Drama,Music,Romance",tt4103724,12876066,4.678876,0,0.699459026247245,9000.0,5000000.0,5617186.473118279
LowProducer,5688,2016-12-02,Believe,3500000,890303,2016,12,Believe2016,,,Nelson Diaz,Believe,Drama,tt4700756,-2609697,0.2543722857142857,0,0.699459026247245,9000.0,5000000.0,5617186.473118279
LowProducer,5693,2016-09-30,American Honey,3500000,663247,2016,9,American Honey2016,American Honey,A24,Jay Van Hoy,American Honey,"Adventure,Drama,Romance",tt3721936,-2836753,0.18949914285714287,0,0.699459026247245,9000.0,5000000.0,5617186.473118279
LowProducer,5701,2016-01-08,The Masked Saint,3500000,182695,2016,1,The Masked Saint2016,,,Cliff McDowell,The Masked Saint,"Action,Biography,Crime",tt3103166,-3317305,0.05219857142857143,0,0.699459026247245,9000.0,5000000.0,5617186.473118279
LowProducer,5710,2011-10-21,Margin Call,3400000,5353586,2011,10,Margin Call2011,Margin Call,RAtt.,Corey Moosa,Margin Call,"Drama,Thriller",tt1615147,1953586,1.5745841176470587,0,0.6794229613303947,9000.0,5000000.0,5617186.473118279
LowProducer,5731,2018-07-06,Sorry to Bother You,3200000,17493096,2018,7,Sorry to Bother You2018,,,Forest Whitaker,Sorry to Bother You,"Comedy,Fantasy,Sci-Fi",tt5688932,14293096,5.4665925,0,0.639350831496694,9000.0,5000000.0,5617186.473118279
LowProducer,5747,2013-06-07,The Purge,3000000,64473115,2013,6,The Purge2013,The Purge,Uni.,Sébastien K. Lemercier,The Purge,"Horror,Thriller",tt2184339,61473115,21.491038333333332,0,0.5992787016629934,9000.0,5000000.0,5617186.473118279
LowProducer,5786,2013-05-24,Before Midnight,3000000,8110621,2013,5,Before Midnight2013,Before Midnight,SPC,Christos V. Konstantakopoulos,Before Midnight,"Drama,Romance",tt2209418,5110621,2.703540333333333,0,0.5992787016629934,9000.0,5000000.0,5617186.473118279
LowProducer,5791,2017-10-27,Let There Be Light,3000000,7233471,2017,10,Let There Be Light2017,,,Bob Moore,Let There Be Light,Documentary,tt6184774,4233471,2.411157,0,0.5992787016629934,9000.0,5000000.0,5617186.473118279
LowProducer,5800,2016-06-24,Swiss Army Man,3000000,4210454,2016,6,Swiss Army Man2016,Swiss Army Man,A24,Amanda Marshall,Swiss Army Man,"Adventure,Comedy,Drama",tt4034354,1210454,1.4034846666666667,0,0.5992787016629934,9000.0,5000000.0,5617186.473118279
LowProducer,5808,2010-04-30,Please Give,3000000,4033574,2010,4,Please Give2010,Please Give,SPC,Anthony Bregman,Please Give,"Comedy,Drama",tt0878835,1033574,1.3445246666666666,0,0.5992787016629934,9000.0,5000000.0,5617186.473118279
LowProducer,5814,2016-04-22,Compadres,3000000,3127773,2016,4,Compadres2016,Compadres,PNT,Jose Nacif,Compadres,"Action,Comedy,Crime",tt3367294,127773,1.042591,0,0.5992787016629934,9000.0,5000000.0,5617186.473118279
LowProducer,5820,2010-04-09,Letters to God,3000000,2848587,2010,4,Letters to God2010,Letters to God,Viv.,Kim Dawson,Letters to God,"Drama,Family",tt1462054,-151413,0.949529,0,0.5992787016629934,9000.0,5000000.0,5617186.473118279
LowProducer,5823,2014-09-19,Tusk,3000000,1821983,2014,9,Tusk2014,Tusk,A24,Sam Englebardt,Tusk,"Comedy,Drama,Horror",tt3099498,-1178017,0.6073276666666667,0,0.5992787016629934,9000.0,5000000.0,5617186.473118279
LowProducer,5827,2017-05-12,The Wall,3000000,1803064,2017,5,The Wall2017,The Wall,RAtt.,David Bartis,The Wall,"Action,Drama,Thriller",tt4218696,-1196936,0.6010213333333333,0,0.5992787016629934,9000.0,5000000.0,5617186.473118279
LowProducer,5831,2011-05-06,Hobo with a Shotgun,3000000,703372,2011,5,Hobo with a Shotgun2011,,,Rob Cotterill,Hobo with a Shotgun,"Action,Comedy,Horror",tt1640459,-2296628,0.23445733333333332,0,0.5992787016629934,9000.0,5000000.0,5617186.473118279
LowProducer,5834,2015-05-08,The D Train,3000000,669688,2015,5,The D Train2015,The D Train,IFC,Benjamin Latham,The D Train,"Comedy,Drama",tt2690138,-2330312,0.22322933333333334,0,0.5992787016629934,9000.0,5000000.0,5617186.473118279
LowProducer,5838,2012-09-07,Bachelorette,3000000,446770,2012,9,Bachelorette2012,Bachelorette,RTWC,Adam McKay,Bachelorette,"Comedy,Romance",tt1920849,-2553230,0.14892333333333332,0,0.5992787016629934,9000.0,5000000.0,5617186.473118279
LowProducer,5845,2011-09-09,Creature,3000000,331000,2011,9,Creature2011,,,Bill Sheinberg,Creature,Horror,tt1686018,-2669000,0.11033333333333334,0,0.5992787016629934,9000.0,5000000.0,5617186.473118279
LowProducer,5848,2016-12-09,The Bounce Back,3000000,321910,2016,12,The Bounce Back2016,,,Ray Brown,The Bounce Back,"Comedy,Romance",tt3253232,-2678090,0.10730333333333333,0,0.5992787016629934,9000.0,5000000.0,5617186.473118279
LowProducer,5854,2012-03-02,Tim and Eric's Billion Dollar Movie,3000000,201436,2012,3,Tim and Eric's Billion Dollar Movie2012,,,Dave Kneebone,Tim and Eric's Billion Dollar Movie,Comedy,tt1855401,-2798564,0.06714533333333333,0,0.5992787016629934,9000.0,5000000.0,5617186.473118279
LowProducer,5886,2018-10-26,Indivisible,2700000,3511417,2018,10,Indivisible2018,,,Darren Moorman,Indivisible,"Drama,War",tt6512428,811417,1.3005248148148147,0,0.5391705069124424,9000.0,5000000.0,5617186.473118279
LowProducer,5901,2013-07-03,Kevin Hart: Let Me Explain,2500000,32244051,2013,7,Kevin Hart: Let Me Explain2013,Kevin Hart: Let Me Explain,LG/S,Jeff Clanagan,Kevin Hart: Let Me Explain,"Comedy,Documentary",tt2609912,29744051,12.8976204,0,0.4990983770787417,9000.0,5000000.0,5617186.473118279
LowProducer,5910,2013-08-02,The Spectacular Now,2500000,6852971,2013,8,The Spectacular Now2013,The Spectacular Now,A24,Andrew Lauren,The Spectacular Now,"Comedy,Drama,Romance",tt1714206,4352971,2.7411884,0,0.4990983770787417,9000.0,5000000.0,5617186.473118279
LowProducer,5914,2016-06-24,Hunt for the Wilderpeople,2500000,5205471,2016,6,Hunt for the Wilderpeople2016,Hunt for the Wilderpeople,Orch.,Leanne Saunders,Hunt for the Wilderpeople,"Adventure,Comedy,Drama",tt4698684,2705471,2.0821884,0,0.4990983770787417,9000.0,5000000.0,5617186.473118279
LowProducer,5917,2012-08-17,Robot & Frank,2500000,3317468,2012,8,Robot & Frank2012,Robot & Frank,Gold.,Galt Niederhoffer,Robot & Frank,"Comedy,Crime,Drama",tt1990314,817468,1.3269872,0,0.4990983770787417,9000.0,5000000.0,5617186.473118279
LowProducer,5925,2013-03-01,The Lost Medallion: The Adventures of Billy Stone,2500000,549632,2013,3,The Lost Medallion: The Adventures of Billy Stone2013,,,Phillip Moses,The Lost Medallion: The Adventures of Billy Stone,"Adventure,Family,Fantasy",tt1390539,-1950368,0.2198528,0,0.4990983770787417,9000.0,5000000.0,5617186.473118279
LowProducer,5936,2010-06-18,8: The Mormon Proposition,2500000,100280,2010,6,8: The Mormon Proposition2010,,,Emily Pearson,8: The Mormon Proposition,Documentary,tt1484522,-2399720,0.040112,0,0.4990983770787417,9000.0,5000000.0,5617186.473118279
LowProducer,5940,2013-08-16,Underdogs,2500000,35017,2013,8,Underdogs2013,,,Bill Fishman,Underdogs,"Drama,Family,Sport",tt2123342,-2464983,0.0140068,0,0.4990983770787417,9000.0,5000000.0,5617186.473118279
LowProducer,5949,2015-03-20,Do You Believe?,2300000,12985600,2015,3,Do You Believe?2015,Do You Believe?,PFR,Mona Nahm,Do You Believe?,Drama,tt4056738,10685600,5.645913043478261,0,0.4590262472450411,9000.0,5000000.0,5617186.473118279
LowProducer,5954,2014-09-05,Frontera,2300000,59696,2014,9,Frontera2014,,,Mike Witherill,Frontera,"Drama,Thriller,Western",tt2510028,-2240304,0.025954782608695652,0,0.4590262472450411,9000.0,5000000.0,5617186.473118279
LowProducer,5978,2018-07-13,Eighth Grade,2000000,13539710,2018,7,Eighth Grade2018,,,Eli Bush,Eighth Grade,"Comedy,Drama",tt7014006,11539710,6.769855,0,0.3989180524944901,9000.0,5000000.0,5617186.473118279
LowProducer,5994,2010-06-11,Winter's Bone,2000000,6531503,2010,6,Winter's Bone2010,Winter's Bone,RAtt.,Alix Madigan,Winter's Bone,"Drama,Mystery",tt1399683,4531503,3.2657515,0,0.3989180524944901,9000.0,5000000.0,5617186.473118279
LowProducer,5995,2014-10-10,Meet the Mormons,2000000,6047363,2014,10,Meet the Mormons2014,,,Jeff Roberts,Meet the Mormons,Documentary,tt4003774,4047363,3.0236815,0,0.3989180524944901,9000.0,5000000.0,5617186.473118279
LowProducer,5997,2017-10-06,The Florida Project,2000000,5904366,2017,10,The Florida Project2017,The Florida Project,A24,Francesca Silvestri,The Florida Project,Drama,tt5649144,3904366,2.952183,0,0.3989180524944901,9000.0,5000000.0,5617186.473118279
LowProducer,6001,2017-08-25,All Saints,2000000,5802208,2017,8,All Saints2017,All Saints,Affirm,Marc Bienstock,All Saints,Drama,tt4663548,3802208,2.901104,0,0.3989180524944901,9000.0,5000000.0,5617186.473118279
LowProducer,6007,2010-10-08,Inside Job,2000000,4311834,2010,10,Inside Job2010,Inside Job,SPC,Audrey Marrs,Inside Job,"Crime,Documentary",tt1645089,2311834,2.155917,0,0.3989180524944901,9000.0,5000000.0,5617186.473118279
LowProducer,6015,2015-09-18,Captive,2000000,2583301,2015,9,Captive2015,,,Lucas Akoskin,Captive,"Action,Crime,Drama",tt3268668,583301,1.2916505,0,0.3989180524944901,9000.0,5000000.0,5617186.473118279
LowProducer,6017,2018-06-08,Hearts Beat Loud,2000000,2386254,2018,6,Hearts Beat Loud2018,,,Sam Bisbee,Hearts Beat Loud,"Comedy,Drama,Music",tt7158430,386254,1.193127,0,0.3989180524944901,9000.0,5000000.0,5617186.473118279
LowProducer,6029,2015-08-07,The Diary of a Teenage Girl,2000000,1477002,2015,8,The Diary of a Teenage Girl2015,The Diary of a Teenage Girl,SPC,Madeline Samit,The Diary of a Teenage Girl,"Comedy,Drama,Romance",tt3172532,-522998,0.738501,0,0.3989180524944901,9000.0,5000000.0,5617186.473118279
LowProducer,6038,2014-11-28,The Babadook,2000000,950792,2014,11,The Babadook2014,The Babadook,IFC,Kristina Ceyton,The Babadook,"Drama,Horror",tt2321549,-1049208,0.475396,0,0.3989180524944901,9000.0,5000000.0,5617186.473118279
LowProducer,6042,2010-09-24,The Virginity Hit,2000000,636706,2010,9,The Virginity Hit2010,,,Peter Principato,The Virginity Hit,Comedy,tt1695994,-1363294,0.318353,0,0.3989180524944901,9000.0,5000000.0,5617186.473118279
LowProducer,6058,2014-09-19,Pump,2000000,72277,2014,9,Pump2014,,,Eyal Aronoff,Pump,Documentary,tt2630916,-1927723,0.0361385,0,0.3989180524944901,9000.0,5000000.0,5617186.473118279
LowProducer,6064,2015-10-09,Knock Knock,2000000,36336,2015,10,Knock Knock2015,Knock Knock,LGP,Miguel Asensio Llamas,Knock Knock,"Drama,Thriller",tt3605418,-1963664,0.018168,0,0.3989180524944901,9000.0,5000000.0,5617186.473118279
LowProducer,6069,2012-10-19,The First Time,2000000,17061,2012,10,The First Time2012,The First Time,Gold.,Liz Glotzer,The First Time,"Comedy,Drama,Romance",tt1763303,-1982939,0.0085305,0,0.3989180524944901,9000.0,5000000.0,5617186.473118279
LowProducer,6072,2010-08-27,Circle,2000000,10024,2010,8,Circle2010,,,Sharon Nixon Kelly,Circle,"Horror,Thriller",tt1129412,-1989976,0.005012,0,0.3989180524944901,9000.0,5000000.0,5617186.473118279
LowProducer,6083,2010-09-24,Buried,1987650,1044143,2010,9,Buried2010,Buried,LGF,Adrián Guerra,Buried,"Drama,Mystery,Thriller",tt1462758,-943507,0.5253153221140543,0,0.3964435984772591,9000.0,5000000.0,5617186.473118279
LowProducer,6089,2015-04-24,Brotherly Love,1900000,478595,2015,4,Brotherly Love2015,,,Charles E. Alston,Brotherly Love,Drama,tt3262990,-1421405,0.2518921052631579,0,0.37888198757763975,9000.0,5000000.0,5617186.473118279
LowProducer,6094,2013-02-08,ABCD (Any Body Can Dance),1900000,222098,2013,2,ABCD (Any Body Can Dance)2013,ABCD (Any Body Can Dance),UTV,Siddharth Roy Kapur,ABCD (Any Body Can Dance),"Drama,Music",tt2321163,-1677902,0.11689368421052632,0,0.37888198757763975,9000.0,5000000.0,5617186.473118279
LowProducer,6096,2010-08-27,The Last Exorcism,1800000,41034350,2010,8,The Last Exorcism2010,The Last Exorcism,LGF,Eric Newman,The Last Exorcism,"Drama,Horror,Thriller",tt1320244,39234350,22.79686111111111,0,0.3588459226607894,9000.0,5000000.0,5617186.473118279
LowProducer,6101,2012-06-27,Beasts of the Southern Wild,1800000,12795746,2012,6,Beasts of the Southern Wild2012,Beasts of the Southern Wild,FoxS,Michael Gottwald,Beasts of the Southern Wild,"Adventure,Drama,Fantasy",tt2125435,10995746,7.108747777777777,0,0.3588459226607894,9000.0,5000000.0,5617186.473118279
LowProducer,6110,2011-08-23,Higher Ground,1800000,841056,2011,8,Higher Ground2011,Higher Ground,SPC,Matthew Parker,Higher Ground,Drama,tt1562568,-958944,0.46725333333333335,0,0.3588459226607894,9000.0,5000000.0,5617186.473118279
LowProducer,6119,2010-10-08,I Spit on Your Grave,1750000,93051,2010,10,I Spit on Your Grave2010,I Spit on Your Grave,Anch.,Lisa M. Hansen,I Spit on Your Grave,"Horror,Thriller",tt1242432,-1656949,0.053172,0,0.34882789020236427,9000.0,5000000.0,5617186.473118279
LowProducer,6125,2013-10-04,Grace Unplugged,1700000,2507159,2013,10,Grace Unplugged2013,,,Chris Zarpas,Grace Unplugged,"Drama,Music",tt2349460,807159,1.4747994117647059,0,0.33880985774393907,9000.0,5000000.0,5617186.473118279
LowProducer,6137,2010-10-15,N-Secure,1600000,2595644,2010,10,N-Secure2010,,,Valerie Enloe,N-Secure,"Crime,Drama,Thriller",tt1289419,995644,1.6222775,0,0.3187737928270888,9000.0,5000000.0,5617186.473118279
LowProducer,6144,2014-09-26,Two Night Stand,1600000,15600,2014,9,Two Night Stand2014,Two Night Stand,EOne,William D. Johnson,Two Night Stand,"Comedy,Romance",tt2140619,-1584400,0.00975,0,0.3187737928270888,9000.0,5000000.0,5617186.473118279
LowProducer,6150,2016-10-21,Moonlight,1500000,27854931,2016,10,Moonlight2016,,,Dede Gardner,Moonlight,Drama,tt4975722,26354931,18.569954,0,0.29873772791023845,9000.0,5000000.0,5617186.473118279
LowProducer,6158,2018-03-23,Unsane,1500000,7690044,2018,3,Unsane2018,Unsane,BST,Joseph Malloch,Unsane,"Drama,Horror,Mystery",tt7153766,6190044,5.126696,0,0.29873772791023845,9000.0,5000000.0,5617186.473118279
LowProducer,6165,2013-07-26,The To Do List,1500000,3491669,2013,7,The To Do List2013,,,Brian Robbins,The To Do List,"Comedy,Romance",tt1758795,1991669,2.3277793333333334,0,0.29873772791023845,9000.0,5000000.0,5617186.473118279
LowProducer,6175,2016-10-21,31,1500000,779820,2016,10,312016,,,Eddie Vaisman,31,"Horror,Thriller",tt3835080,-720180,0.51988,0,0.29873772791023845,9000.0,5000000.0,5617186.473118279
LowProducer,6194,2013-10-25,The Square,1500000,124244,2013,10,The Square2013,,,Karim Amer,The Square,"Documentary,Drama,History",tt2486682,-1375756,0.08282933333333334,0,0.29873772791023845,9000.0,5000000.0,5617186.473118279
LowProducer,6196,2015-03-06,Road Hard,1500000,113169,2015,3,Road Hard2015,,,Nate Adams,Road Hard,Comedy,tt3110770,-1386831,0.075446,0,0.29873772791023845,9000.0,5000000.0,5617186.473118279
LowProducer,6205,2015-11-20,Mustang,1400000,845464,2015,11,Mustang2015,Mustang,Cohen,Charles Gillibert,Mustang,Drama,tt3966404,-554536,0.6039028571428572,0,0.2787016629933881,9000.0,5000000.0,5617186.473118279
LowProducer,6228,2014-10-17,Dear White People,1250000,4404154,2014,10,Dear White People2014,Dear White People,RAtt.,Lena Waithe,Dear White People,"Comedy,Drama,Romance",tt2235108,3154154,3.5233232,0,0.2486475656181126,9000.0,5000000.0,5617186.473118279
LowProducer,6244,2013-04-19,Home Run,1200000,2859955,2013,4,Home Run2013,,,Carol Spann Mathews,Home Run,"Drama,Sport",tt2051894,1659955,2.3832958333333334,0,0.23862953315968743,9000.0,5000000.0,5617186.473118279
LowProducer,6250,2012-04-13,Blue Like Jazz,1200000,595018,2012,4,Blue Like Jazz2012,,,J. Clarke Gallivan,Blue Like Jazz,"Comedy,Drama",tt1758575,-604982,0.49584833333333334,0,0.23862953315968743,9000.0,5000000.0,5617186.473118279
LowProducer,6271,2014-11-21,The Sleepwalker,1100000,2636,2014,11,The Sleepwalker2014,,,Julie Christeas,The Sleepwalker,Drama,tt2723576,-1097364,0.0023963636363636366,0,0.2185934682428371,9000.0,5000000.0,5617186.473118279
LowProducer,6278,2012-01-06,The Devil Inside,1000000,53262945,2012,1,The Devil Inside2012,The Devil Inside,Par.,Morris Paulson,The Devil Inside,Horror,tt1560985,52262945,53.262945,0,0.1985574033259868,9000.0,5000000.0,5617186.473118279
LowProducer,6284,2012-05-25,Chernobyl Diaries,1000000,18119640,2012,5,Chernobyl Diaries2012,Chernobyl Diaries,WB,Brian Witten,Chernobyl Diaries,"Horror,Mystery,Thriller",tt1991245,17119640,18.11964,0,0.1985574033259868,9000.0,5000000.0,5617186.473118279
LowProducer,6291,2010-12-29,Blue Valentine,1000000,9737892,2010,12,Blue Valentine2010,Blue Valentine,Wein.,Jamie Patricof,Blue Valentine,"Drama,Romance",tt1120985,8737892,9.737892,0,0.1985574033259868,9000.0,5000000.0,5617186.473118279
LowProducer,6297,2018-07-20,Unfriended: Dark Web,1000000,8866745,2018,7,Unfriended: Dark Web2018,Unfriended: Dark Web,BH Tilt,Timur Bekmambetov,Unfriended: Dark Web,"Crime,Horror,Mystery",tt4761916,7866745,8.866745,0,0.1985574033259868,9000.0,5000000.0,5617186.473118279
LowProducer,6302,2012-10-19,The Sessions,1000000,6002451,2012,10,The Sessions2012,The Sessions,FoxS,Judi Levine,The Sessions,"Biography,Comedy,Drama",tt1866249,5002451,6.002451,0,0.1985574033259868,9000.0,5000000.0,5617186.473118279
LowProducer,6306,2014-09-12,The Skeleton Twins,1000000,5284309,2014,9,The Skeleton Twins2014,The Skeleton Twins,RAtt.,Stephanie Langhoff,The Skeleton Twins,"Comedy,Drama,Romance",tt1571249,4284309,5.284309,0,0.1985574033259868,9000.0,5000000.0,5617186.473118279
LowProducer,6314,2011-10-21,Martha Marcy May Marlene,1000000,2981038,2011,10,Martha Marcy May Marlene2011,Martha Marcy May Marlene,FoxS,Antonio Campos,Martha Marcy May Marlene,"Drama,Mystery,Thriller",tt1441326,1981038,2.981038,0,0.1985574033259868,9000.0,5000000.0,5617186.473118279
LowProducer,6331,2017-08-18,Patti Cake$,1000000,800148,2017,8,Patti Cake$2017,Patti Cake$,FoxS,Daniela Taplin Lundberg,Patti Cake$,"Drama,Music",tt6288250,-199852,0.800148,0,0.1985574033259868,9000.0,5000000.0,5617186.473118279
LowProducer,6341,2011-07-29,The Future,1000000,568662,2011,7,The Future2011,The Future,RAtt.,Gina Kwon,The Future,"Drama,Fantasy,Romance",tt1235170,-431338,0.568662,0,0.1985574033259868,9000.0,5000000.0,5617186.473118279
LowProducer,6345,2014-10-24,23 Blast,1000000,549185,2014,10,23 Blast2014,,,Gary Donatelli,23 Blast,"Drama,Family,Sport",tt2304459,-450815,0.549185,0,0.1985574033259868,9000.0,5000000.0,5617186.473118279
LowProducer,6351,2014-07-18,I Origins,1000000,336472,2014,7,I Origins2014,I Origins,FoxS,Hunter Gray,I Origins,"Drama,Romance,Sci-Fi",tt2884206,-663528,0.336472,0,0.1985574033259868,9000.0,5000000.0,5617186.473118279
LowProducer,6374,2014-10-17,Camp X-Ray,1000000,9837,2014,10,Camp X-Ray2014,Camp X-Ray,IFC,Gina Kwon,Camp X-Ray,"Drama,War",tt2994190,-990163,0.009837,0,0.1985574033259868,9000.0,5000000.0,5617186.473118279
LowProducer,6388,2013-07-12,Fruitvale Station,900000,16098998,2013,7,Fruitvale Station2013,Fruitvale Station,Wein.,Nina Yang Bongiovi,Fruitvale Station,"Biography,Drama,Romance",tt2334649,15198998,17.887775555555557,0,0.17852133840913645,9000.0,5000000.0,5617186.473118279
LowProducer,6390,2016-04-01,Meet the Blacks,900000,9097072,2016,4,Meet the Blacks2016,,,Roxanne Avent,Meet the Blacks,"Comedy,Horror",tt4191580,8197072,10.107857777777777,0,0.17852133840913645,9000.0,5000000.0,5617186.473118279
LowProducer,6393,2011-08-26,Circumstance,900000,454121,2011,8,Circumstance2011,Circumstance,RAtt.,Karin Chien,Circumstance,Drama,tt1684628,-445879,0.5045788888888889,0,0.17852133840913645,9000.0,5000000.0,5617186.473118279
